n, q, tp, g, app, MOS, stdev, Queue
70, 10B, 110, 1, hostVIP, 4.377258435372567, 0.01065423804675711, 462000.0
70, 10B, 120, 1, hostVIP, 4.377292329982157, 0.010654042022783597, 504000.0
70, 10B, 130, 1, hostVIP, 4.377317188117329, 0.010653830503835355, 546000.0
70, 10B, 140, 1, hostVIP, 4.377335882847582, 0.010653674775741622, 588000.0
70, 10B, 150, 1, hostVIP, 4.377350767494251, 0.010653457232986427, 630000.0
80, T, 50, 1, hostVIP, 3.227149995416545, 0.1191482689322589, 3000
80, T, 60, 1, hostVIP, 3.7080818628655723, 0.0984325635484815, 3600
80, T, 70, 1, hostVIP, 4.193663077883403, 0.04718186095983967, 4200
80, T, 80, 1, hostVIP, 4.358287006020884, 0.01682870634385897, 4800
80, T, 90, 1, hostVIP, 4.376547872038902, 0.009296499214174718, 5400
80, T, 100, 1, hostVIP, 4.378408233069619, 0.007544724317878615, 5400
80, T, 110, 1, hostVIP, 4.378778306505923, 0.00757935112195006, 6000
80, T, 120, 1, hostVIP, 4.378805350585009, 0.007578793855774501, 6600
80, T, 130, 1, hostVIP, 4.378825289422404, 0.007578410792976467, 7200
80, T, 140, 1, hostVIP, 4.378840531485163, 0.007578195508243372, 7800
80, T, 150, 1, hostVIP, 4.378852510514781, 0.007577819490817461, 8400
80, B, 50, 1, hostVIP, 3.319158459332046, 0.11692967437128829, 24000.0
80, B, 60, 1, hostVIP, 3.7831034694878345, 0.09082592515336164, 28800.0
80, B, 70, 1, hostVIP, 4.269615399227015, 0.031008438514338623, 33600.0
80, B, 80, 1, hostVIP, 4.378554683593161, 0.007581321733555659, 38400.0
80, B, 90, 1, hostVIP, 4.378675458764976, 0.007580432009003893, 43200.0
80, B, 100, 1, hostVIP, 4.3787387872665775, 0.007579799380144287, 48000.0
80, B, 110, 1, hostVIP, 4.378778306505923, 0.00757935112195006, 52800.0
80, B, 120, 1, hostVIP, 4.378805350585009, 0.007578793855774501, 57600.0
80, B, 130, 1, hostVIP, 4.378825289422404, 0.007578410792976467, 62400.0
80, B, 140, 1, hostVIP, 4.378840531485163, 0.007578195508243372, 67200.0
80, B, 150, 1, hostVIP, 4.378852510514781, 0.007577819490817461, 72000.0
80, 5B, 50, 1, hostVIP, 3.256368139788395, 0.11816538540744462, 120000.0
80, 5B, 60, 1, hostVIP, 3.5666201756418614, 0.10446496294292941, 144000.0
80, 5B, 70, 1, hostVIP, 4.00526378454173, 0.04757710993166295, 168000.0
80, 5B, 80, 1, hostVIP, 4.378554683593161, 0.007581321733555659, 192000.0
80, 5B, 90, 1, hostVIP, 4.378675458764976, 0.007580432009003893, 216000.0
80, 5B, 100, 1, hostVIP, 4.3787387872665775, 0.007579799380144287, 240000.0
80, 5B, 110, 1, hostVIP, 4.378778306505923, 0.00757935112195006, 264000.0
80, 5B, 120, 1, hostVIP, 4.378805350585009, 0.007578793855774501, 288000.0
80, 5B, 130, 1, hostVIP, 4.378825289422404, 0.007578410792976467, 312000.0
80, 5B, 140, 1, hostVIP, 4.378840531485163, 0.007578195508243372, 336000.0
80, 5B, 150, 1, hostVIP, 4.378852510514781, 0.007577819490817461, 360000.0
80, 10B, 50, 1, hostVIP, 2.877006332504484, 0.10939256120218635, 240000.0
80, 10B, 60, 1, hostVIP, 3.232504912726466, 0.10564963735298386, 288000.0
80, 10B, 70, 1, hostVIP, 4.003897066038173, 0.04646518397414162, 336000.0
80, 10B, 80, 1, hostVIP, 4.378554683593161, 0.007581321733555659, 384000.0
80, 10B, 90, 1, hostVIP, 4.378675458764976, 0.007580432009003893, 432000.0
80, 10B, 100, 1, hostVIP, 4.3787387872665775, 0.007579799380144287, 480000.0
80, 10B, 110, 1, hostVIP, 4.378778306505923, 0.00757935112195006, 528000.0
80, 10B, 120, 1, hostVIP, 4.378805350585009, 0.007578793855774501, 576000.0
80, 10B, 130, 1, hostVIP, 4.378825289422404, 0.007578410792976467, 624000.0
80, 10B, 140, 1, hostVIP, 4.378840531485163, 0.007578195508243372, 672000.0
80, 10B, 150, 1, hostVIP, 4.378852510514781, 0.007577819490817461, 720000.0
90, T, 50, 1, hostVIP, 3.1810310335423586, 0.1070645147434037, 3000
90, T, 60, 1, hostVIP, 3.672835914440559, 0.08525668847924033, 3600
90, T, 70, 1, hostVIP, 4.166559016032915, 0.05051055729488299, 4200
90, T, 80, 1, hostVIP, 4.347576448283747, 0.02049033226434149, 4800
90, T, 90, 1, hostVIP, 4.377031759497626, 0.010029980697195703, 5400
90, T, 100, 1, hostVIP, 4.379231631924094, 0.00767845687013467, 6000
90, T, 110, 1, hostVIP, 4.379269107990842, 0.007678109958827068, 6600
90, T, 120, 1, hostVIP, 4.379294173699516, 0.007677504660391674, 7200
90, T, 130, 1, hostVIP, 4.3793123365458415, 0.007677445490605378, 7800
90, T, 140, 1, hostVIP, 4.379326167500084, 0.007677329214255794, 8400
90, T, 150, 1, hostVIP, 4.379337213746682, 0.007677167033947773, 9000
90, B, 50, 1, hostVIP, 3.3494970271578532, 0.11254830054225491, 27000.0
90, B, 60, 1, hostVIP, 3.785697650346784, 0.08015681971377796, 32400.0
90, B, 70, 1, hostVIP, 4.301867301750185, 0.027056005617961034, 37800.0
90, B, 80, 1, hostVIP, 4.379052312396279, 0.007678440501647314, 43200.0
90, B, 90, 1, hostVIP, 4.379171470870059, 0.0076784901398489125, 48600.0
90, B, 100, 1, hostVIP, 4.379231631924094, 0.00767845687013467, 54000.0
90, B, 110, 1, hostVIP, 4.379269107990842, 0.007678109958827068, 59400.0
90, B, 120, 1, hostVIP, 4.379294173699516, 0.007677504660391674, 64800.0
90, B, 130, 1, hostVIP, 4.3793123365458415, 0.007677445490605378, 70200.0
90, B, 140, 1, hostVIP, 4.379326167500084, 0.007677329214255794, 75600.0
90, B, 150, 1, hostVIP, 4.379337213746682, 0.007677167033947773, 81000.0
90, 5B, 50, 1, hostVIP, 3.28780030769648, 0.11191731593246725, 135000.0
90, 5B, 60, 1, hostVIP, 3.5889957370923318, 0.0849676234321056, 162000.0
90, 5B, 70, 1, hostVIP, 4.12136973924063, 0.03989004467967417, 189000.0
90, 5B, 80, 1, hostVIP, 4.379052312396279, 0.007678440501647314, 216000.0
90, 5B, 90, 1, hostVIP, 4.379171470870059, 0.0076784901398489125, 243000.0
90, 5B, 100, 1, hostVIP, 4.379231631924094, 0.00767845687013467, 270000.0
90, 5B, 110, 1, hostVIP, 4.379269107990842, 0.007678109958827068, 297000.0
90, 5B, 120, 1, hostVIP, 4.379294173699516, 0.007677504660391674, 324000.0
90, 5B, 130, 1, hostVIP, 4.3793123365458415, 0.007677445490605378, 351000.0
90, 5B, 140, 1, hostVIP, 4.379326167500084, 0.007677329214255794, 378000.0
90, 5B, 150, 1, hostVIP, 4.379337213746682, 0.007677167033947773, 405000.0
90, 10B, 50, 1, hostVIP, 2.906589822497479, 0.10303268310298642, 270000.0
90, 10B, 60, 1, hostVIP, 3.362838128517843, 0.08656058003023241, 324000.0
90, 10B, 70, 1, hostVIP, 4.118607288542676, 0.03906485154290583, 378000.0
90, 10B, 80, 1, hostVIP, 4.379052312396279, 0.007678440501647314, 432000.0
90, 10B, 90, 1, hostVIP, 4.379171470870059, 0.0076784901398489125, 486000.0
90, 10B, 100, 1, hostVIP, 4.379231631924094, 0.00767845687013467, 540000.0
90, 10B, 110, 1, hostVIP, 4.379269107990842, 0.007678109958827068, 594000.0
90, 10B, 120, 1, hostVIP, 4.379294173699516, 0.007677504660391674, 648000.0
90, 10B, 130, 1, hostVIP, 4.3793123365458415, 0.007677445490605378, 702000.0
90, 10B, 140, 1, hostVIP, 4.379326167500084, 0.007677329214255794, 756000.0
90, 10B, 150, 1, hostVIP, 4.379337213746682, 0.007677167033947773, 810000.0
100, T, 50, 1, hostVIP, 3.1705750089291445, 0.10771707611963091, 3000.0
100, T, 60, 1, hostVIP, 3.644373882063621, 0.10473381890519921, 3600.0
100, T, 70, 1, hostVIP, 4.140354059364792, 0.0540647763551939, 4200.0
100, T, 80, 1, hostVIP, 4.340102714198203, 0.023376503243765, 4800.0
100, T, 90, 1, hostVIP, 4.375854404222939, 0.00927698112006858, 5400.0
100, T, 100, 1, hostVIP, 4.37878145278255, 0.007513923566234462, 6000.0
100, T, 110, 1, hostVIP, 4.378816543825798, 0.007513721703701772, 6600.0
100, T, 120, 1, hostVIP, 4.378839764469906, 0.007513503548919924, 7200.0
100, T, 130, 1, hostVIP, 4.378856839325895, 0.007513458879519938, 7800.0
100, T, 140, 1, hostVIP, 4.378869868483217, 0.007513446468723461, 8400.0
100, T, 150, 1, hostVIP, 4.378880159054002, 0.0075133344920100525, 9000.0
100, B, 50, 1, hostVIP, 3.330883127630783, 0.10846256905107789, 30000.0
100, B, 60, 1, hostVIP, 3.784846528553516, 0.08323648343104553, 36000.0
100, B, 70, 1, hostVIP, 4.245300665547656, 0.03151945236497533, 42000.0
100, B, 80, 1, hostVIP, 4.378612652863301, 0.007515568169727191, 48000.0
100, B, 90, 1, hostVIP, 4.378724337806515, 0.007514600685365922, 54000.0
100, B, 100, 1, hostVIP, 4.37878145278255, 0.007513923566234462, 60000.0
100, B, 110, 1, hostVIP, 4.378816543825798, 0.007513721703701772, 66000.0
100, B, 120, 1, hostVIP, 4.378839764469906, 0.007513503548919924, 72000.0
100, B, 130, 1, hostVIP, 4.378856839325895, 0.007513458879519938, 78000.0
100, B, 140, 1, hostVIP, 4.378869868483217, 0.007513446468723461, 84000.0
100, B, 150, 1, hostVIP, 4.378880159054002, 0.0075133344920100525, 90000.0
100, 5B, 50, 1, hostVIP, 3.2684968848478957, 0.10850493316741575, 150000.0
100, 5B, 60, 1, hostVIP, 3.6300880051427287, 0.09936609839231463, 180000.0
100, 5B, 70, 1, hostVIP, 4.043235330702898, 0.047004491847387656, 210000.0
100, 5B, 80, 1, hostVIP, 4.378612652863301, 0.007515568169727191, 240000.0
100, 5B, 90, 1, hostVIP, 4.378724337806515, 0.007514600685365922, 270000.0
100, 5B, 100, 1, hostVIP, 4.37878145278255, 0.007513923566234462, 300000.0
100, 5B, 110, 1, hostVIP, 4.378816543825798, 0.007513721703701772, 330000.0
100, 5B, 120, 1, hostVIP, 4.378839764469906, 0.007513503548919924, 360000.0
100, 5B, 130, 1, hostVIP, 4.378856839325895, 0.007513458879519938, 390000.0
100, 5B, 140, 1, hostVIP, 4.378869868483217, 0.007513446468723461, 420000.0
100, 5B, 150, 1, hostVIP, 4.378880159054002, 0.0075133344920100525, 450000.0
100, 10B, 50, 1, hostVIP, 2.975061580381143, 0.10537630080569156, 300000.0
100, 10B, 60, 1, hostVIP, 3.473647435556857, 0.10039480448143298, 360000.0
100, 10B, 70, 1, hostVIP, 4.037438746841355, 0.048325384052649356, 420000.0
100, 10B, 80, 1, hostVIP, 4.378612652863301, 0.007515568169727191, 480000.0
100, 10B, 90, 1, hostVIP, 4.378724337806515, 0.007514600685365922, 540000.0
100, 10B, 100, 1, hostVIP, 4.37878145278255, 0.007513923566234462, 600000.0
100, 10B, 110, 1, hostVIP, 4.378816543825798, 0.007513721703701772, 660000.0
100, 10B, 120, 1, hostVIP, 4.378839764469906, 0.007513503548919924, 720000.0
100, 10B, 130, 1, hostVIP, 4.378856839325895, 0.007513458879519938, 780000.0
100, 10B, 140, 1, hostVIP, 4.378869868483217, 0.007513446468723461, 840000.0
100, 10B, 150, 1, hostVIP, 4.378880159054002, 0.0075133344920100525, 900000.0
1, B, 50, 1, hostVID, 1.322769323556682, 0.0, 11992
1, B, 50, 1, hostLVD, 1.713161220988087, 0.0, 23984
1, B, 50, 1, hostFDO, 2.1387859731246994, 0.0, 23984
1, B, 60, 1, hostVID, 2.900031172026337, 0.0, 23984
1, B, 60, 1, hostLVD, 1.6648445570045054, 0.0, 23984
1, B, 60, 1, hostFDO, 2.5687371821993, 0.0, 35976
1, B, 70, 1, hostVID, 3.0916385791743672, 0.0, 23984
1, B, 70, 1, hostLVD, 2.0633846378691936, 0.0, 35976
1, B, 70, 1, hostFDO, 2.7802726384239, 0.0, 35976
1, B, 80, 1, hostVID, 3.227530183886813, 0.0, 23984
1, B, 80, 1, hostLVD, 2.1074404999485314, 0.0, 35976
1, B, 80, 1, hostFDO, 3.0330228291398, 0.0, 35976
1, B, 90, 1, hostVID, 2.6653719426364986, 0.0, 23984
1, B, 90, 1, hostLVD, 2.139053263895223, 0.0, 35976
1, B, 90, 1, hostFDO, 3.2341288694217, 0.0, 47968
1, B, 100, 1, hostVID, 2.815090373342272, 0.0, 23984
1, B, 100, 1, hostLVD, 2.28093722859847, 0.0, 47968
1, B, 100, 1, hostFDO, 3.3781559535958, 0.0, 47968
1, B, 110, 1, hostVID, 3.662287461468756, 0.0, 35976
1, B, 110, 1, hostLVD, 2.252424703377046, 0.0, 47968
1, B, 110, 1, hostFDO, 3.5768897454378994, 0.0, 59960
1, B, 120, 1, hostVID, 3.5831155085593034, 0.0, 35976
1, B, 120, 1, hostLVD, 2.3317113660320223, 0.0, 47968
1, B, 120, 1, hostFDO, 3.6974056891477, 0.0, 59960
1, B, 130, 1, hostVID, 3.674536797232394, 0.0, 35976
1, B, 130, 1, hostLVD, 2.299546559636916, 0.0, 47968
1, B, 130, 1, hostFDO, 3.8066004002688993, 0.0, 59960
1, B, 140, 1, hostVID, 3.7460784977477086, 0.0, 35976
1, B, 140, 1, hostLVD, 2.5704308761668537, 0.0, 59960
1, B, 140, 1, hostFDO, 3.9571763992961, 0.0, 71952
1, B, 150, 1, hostVID, 3.795089983714802, 0.0, 35976
1, B, 150, 1, hostLVD, 2.466639688720072, 0.0, 59960
1, B, 150, 1, hostFDO, 4.052416250045299, 0.0, 71952
1, 5B, 50, 1, hostVID, 2.9867804648075555, 0.0, 59960
1, 5B, 50, 1, hostLVD, 2.9312591422047882, 0.0, 95936
1, 5B, 50, 1, hostFDO, 2.3044702780655, 0.0, 119920
1, 5B, 60, 1, hostVID, 3.3667772760802057, 0.0, 71952
1, 5B, 60, 1, hostLVD, 3.0498351491106725, 0.0, 119920
1, 5B, 60, 1, hostFDO, 2.6039389666915, 0.0, 143904
1, 5B, 70, 1, hostVID, 3.306922644643784, 0.0, 83944
1, 5B, 70, 1, hostLVD, 3.0962734750634278, 0.0, 131912
1, 5B, 70, 1, hostFDO, 2.8579969099408, 0.0, 167888
1, 5B, 80, 1, hostVID, 3.200868948960683, 0.0, 95936
1, 5B, 80, 1, hostLVD, 3.3400202363840847, 0.0, 155896
1, 5B, 80, 1, hostFDO, 3.0754038789942, 0.0, 179880
1, 5B, 90, 1, hostVID, 3.330626688598968, 0.0, 107928
1, 5B, 90, 1, hostLVD, 3.37495969773951, 0.0, 167888
1, 5B, 90, 1, hostFDO, 3.2662759145233, 0.0, 203864
1, 5B, 100, 1, hostVID, 3.586745977097441, 0.0, 119920
1, 5B, 100, 1, hostLVD, 3.3890935892949083, 0.0, 191872
1, 5B, 100, 1, hostFDO, 3.3933969704706994, 0.0, 227848
1, 5B, 110, 1, hostVID, 3.809859061624712, 0.0, 131912
1, 5B, 110, 1, hostLVD, 3.3905488459999527, 0.0, 203864
1, 5B, 110, 1, hostFDO, 3.5889912800819, 0.0, 251832
1, 5B, 120, 1, hostVID, 3.754059083300416, 0.0, 143904
1, 5B, 120, 1, hostLVD, 3.780319419784887, 0.0, 227848
1, 5B, 120, 1, hostFDO, 3.7283966017029, 0.0, 275816
1, 5B, 130, 1, hostVID, 3.8964886661494456, 0.0, 155896
1, 5B, 130, 1, hostLVD, 3.7189608617409706, 0.0, 239840
1, 5B, 130, 1, hostFDO, 3.8567975191336, 0.0, 299800
1, 5B, 140, 1, hostVID, 4.017608888046332, 0.0, 167888
1, 5B, 140, 1, hostLVD, 3.8998406882305217, 0.0, 263824
1, 5B, 140, 1, hostFDO, 3.9822125364021, 0.0, 323784
1, 5B, 150, 1, hostVID, 4.099148132701068, 0.0, 179880
1, 5B, 150, 1, hostLVD, 3.895020644065289, 0.0, 275816
1, 5B, 150, 1, hostFDO, 4.0930915087913, 0.0, 347768
1, 10B, 50, 1, hostVID, 3.0257136978612635, 0.0, 119920
1, 10B, 50, 1, hostLVD, 3.1409514293373135, 0.0, 191872
1, 10B, 50, 1, hostFDO, 2.3047552393111994, 0.0, 227848
1, 10B, 60, 1, hostVID, 2.3978770356033063, 0.0, 143904
1, 10B, 60, 1, hostLVD, 3.2871126360764555, 0.0, 227848
1, 10B, 60, 1, hostFDO, 2.6031865462842, 0.0, 275816
1, 10B, 70, 1, hostVID, 2.843815495110456, 0.0, 167888
1, 10B, 70, 1, hostLVD, 3.2947197176454877, 0.0, 263824
1, 10B, 70, 1, hostFDO, 2.8559201901686, 0.0, 323784
1, 10B, 80, 1, hostVID, 3.2607003101598853, 0.0, 179880
1, 10B, 80, 1, hostLVD, 3.244881024814385, 0.0, 299800
1, 10B, 80, 1, hostFDO, 3.0426082550497, 0.0, 359760
1, 10B, 90, 1, hostVID, 3.305045652728408, 0.0, 203864
1, 10B, 90, 1, hostLVD, 3.249144885659064, 0.0, 335776
1, 10B, 90, 1, hostFDO, 3.2711586354281, 0.0, 407728
1, 10B, 100, 1, hostVID, 3.574412163434628, 0.0, 227848
1, 10B, 100, 1, hostLVD, 3.2136999516805744, 0.0, 371752
1, 10B, 100, 1, hostFDO, 3.4412502778866, 0.0, 455696
1, 10B, 110, 1, hostVID, 3.679097832561989, 0.0, 251832
1, 10B, 110, 1, hostLVD, 3.2639947482237064, 0.0, 407728
1, 10B, 110, 1, hostFDO, 3.6666839518994, 0.0, 503664
1, 10B, 120, 1, hostVID, 3.830237384086535, 0.0, 275816
1, 10B, 120, 1, hostLVD, 3.617381694506041, 0.0, 443704
1, 10B, 120, 1, hostFDO, 3.8125066385683, 0.0, 539640
1, 10B, 130, 1, hostVID, 3.984119998394145, 0.0, 299800
1, 10B, 130, 1, hostLVD, 3.6695211212651486, 0.0, 479680
1, 10B, 130, 1, hostFDO, 3.9466220365453, 0.0, 587608
1, 10B, 140, 1, hostVID, 4.022830191944308, 0.0, 323784
1, 10B, 140, 1, hostLVD, 3.9109067351894717, 0.0, 515656
1, 10B, 140, 1, hostFDO, 4.070767154169699, 0.0, 635576
1, 10B, 150, 1, hostVID, 4.026012396277564, 0.0, 347768
1, 10B, 150, 1, hostLVD, 4.327753208772095, 0.0, 551632
1, 10B, 150, 1, hostFDO, 4.1863189784318, 0.0, 683544
1, R, 50, 1, hostVID, 3.117893265415892, 0.0, 527648
1, R, 50, 1, hostLVD, 3.2624600931917387, 0.0, 527648
1, R, 50, 1, hostFDO, 2.34395625955, 0.0, 527648
1, R, 60, 1, hostVID, 2.4718073418939355, 0.0, 527648
1, R, 60, 1, hostLVD, 3.3524130390901017, 0.0, 527648
1, R, 60, 1, hostFDO, 2.6499890718098, 0.0, 527648
1, R, 70, 1, hostVID, 2.6638562330393345, 0.0, 527648
1, R, 70, 1, hostLVD, 3.3543884904575103, 0.0, 527648
1, R, 70, 1, hostFDO, 2.908694853415, 0.0, 527648
1, R, 80, 1, hostVID, 3.231322060766056, 0.0, 527648
1, R, 80, 1, hostLVD, 3.3764542883139694, 0.0, 527648
1, R, 80, 1, hostFDO, 3.1327514174555, 0.0, 527648
1, R, 90, 1, hostVID, 3.413785939076841, 0.0, 527648
1, R, 90, 1, hostLVD, 3.382472435464425, 0.0, 527648
1, R, 90, 1, hostFDO, 3.3302702639019994, 0.0, 527648
1, R, 100, 1, hostVID, 3.7430761225616247, 0.0, 527648
1, R, 100, 1, hostLVD, 3.383451100852705, 0.0, 527648
1, R, 100, 1, hostFDO, 3.5069193520118995, 0.0, 527648
1, R, 110, 1, hostVID, 3.757127133996756, 0.0, 527648
1, R, 110, 1, hostLVD, 3.391496962602482, 0.0, 527648
1, R, 110, 1, hostFDO, 3.6666839518994, 0.0, 527648
1, R, 120, 1, hostVID, 3.920328533578712, 0.0, 527648
1, R, 120, 1, hostLVD, 4.3027360022221055, 0.0, 527648
1, R, 120, 1, hostFDO, 3.8125066385683, 0.0, 527648
1, R, 130, 1, hostVID, 3.949505167742145, 0.0, 527648
1, R, 130, 1, hostLVD, 4.3149214195880035, 0.0, 527648
1, R, 130, 1, hostFDO, 3.9466220365453, 0.0, 527648
1, R, 140, 1, hostVID, 4.096543617503631, 0.0, 527648
1, R, 140, 1, hostLVD, 4.327225924400609, 0.0, 527648
1, R, 140, 1, hostFDO, 4.070767154169699, 0.0, 527648
1, R, 150, 1, hostVID, 4.156442790737804, 0.0, 527648
1, R, 150, 1, hostLVD, 4.327753208772095, 0.0, 527648
1, R, 150, 1, hostFDO, 4.1863189784318, 0.0, 527648
10, T, 50, 1, hostVID, 2.008601334043943, 0.2792044647947851, 35976
10, T, 50, 1, hostLVD, 1.8294608681553741, 0.1821848695546599, 59960
10, T, 50, 1, hostFDO, 2.2505256651325762, 0.1549443433839239, 71952
10, T, 60, 1, hostVID, 2.4599391817615426, 0.2873153054664827, 47968
10, T, 60, 1, hostLVD, 2.0848132680821863, 0.1658566368502207, 71952
10, T, 60, 1, hostFDO, 2.623690844001747, 0.19040912816766184, 95936
10, T, 70, 1, hostVID, 2.707009977461774, 0.41823837919542806, 59960
10, T, 70, 1, hostLVD, 2.3587517458606952, 0.158792815642879, 83944
10, T, 70, 1, hostFDO, 2.881607624632359, 0.08944543609304494, 107928
10, T, 80, 1, hostVID, 2.7429900501981357, 0.43736702547959205, 59960
10, T, 80, 1, hostLVD, 2.5427831513017662, 0.17594949199964885, 95936
10, T, 80, 1, hostFDO, 3.1047029349406365, 0.10647327013392567, 119920
10, T, 90, 1, hostVID, 3.1765062347483592, 0.275983703149774, 71952
10, T, 90, 1, hostLVD, 2.681248362774161, 0.08540240014115642, 107928
10, T, 90, 1, hostFDO, 3.28388407498493, 0.06104676437438478, 131912
10, T, 100, 1, hostVID, 3.285381492099801, 0.41336315724799233, 71952
10, T, 100, 1, hostLVD, 2.792714147333235, 0.1304367680198277, 119920
10, T, 100, 1, hostFDO, 3.4599188721432315, 0.0753190718910316, 143904
10, T, 110, 1, hostVID, 3.537208929083241, 0.24773259299380576, 83944
10, T, 110, 1, hostLVD, 2.9526658516076876, 0.10082199774258066, 131912
10, T, 110, 1, hostFDO, 3.6278187333037635, 0.06548413320609406, 155896
10, T, 120, 1, hostVID, 3.392946720926123, 0.37201225573721936, 95936
10, T, 120, 1, hostLVD, 3.0055161606766525, 0.1752426512939681, 143904
10, T, 120, 1, hostFDO, 3.780597881901186, 0.04690915940465384, 179880
10, T, 130, 1, hostVID, 3.657003992162924, 0.34423584557814246, 95936
10, T, 130, 1, hostLVD, 3.14032824818309, 0.1954131538176054, 155896
10, T, 130, 1, hostFDO, 3.8958782002699905, 0.06453422397462236, 191872
10, T, 140, 1, hostVID, 3.590104672066999, 0.3048797372028394, 107928
10, T, 140, 1, hostLVD, 3.110049242439759, 0.14773260050702475, 167888
10, T, 140, 1, hostFDO, 4.042712211912577, 0.07669243583337845, 203864
10, T, 150, 1, hostVID, 3.459777565562446, 0.3193234045742037, 107928
10, T, 150, 1, hostLVD, 3.1863638449418534, 0.18428271246712893, 179880
10, T, 150, 1, hostFDO, 4.169520113527118, 0.05143171287266306, 215856
10, B, 50, 1, hostVID, 2.0869599252073487, 0.2793574360634296, 119920
10, B, 50, 1, hostLVD, 2.51297163114775, 0.15279712313161292, 191872
10, B, 50, 1, hostFDO, 2.393356330216987, 0.09632669842870192, 227848
10, B, 60, 1, hostVID, 2.337716607774386, 0.326578934301048, 143904
10, B, 60, 1, hostLVD, 2.826709177800278, 0.19548660526215642, 227848
10, B, 60, 1, hostFDO, 2.6905301795044725, 0.07969569621855704, 275816
10, B, 70, 1, hostVID, 2.619925389036314, 0.40660536717387596, 167888
10, B, 70, 1, hostLVD, 2.906982024020159, 0.17052149096465175, 263824
10, B, 70, 1, hostFDO, 2.960758077156127, 0.11068860958650752, 323784
10, B, 80, 1, hostVID, 2.5206566123087324, 0.8067663116754256, 179880
10, B, 80, 1, hostLVD, 3.0615162652517767, 0.21855395418791937, 299800
10, B, 80, 1, hostFDO, 3.195320935333843, 0.08326571049419838, 359760
10, B, 90, 1, hostVID, 3.2760597107297245, 0.2729135426027007, 203864
10, B, 90, 1, hostLVD, 3.3233391774489904, 0.31794174250682133, 335776
10, B, 90, 1, hostFDO, 3.3826078717233656, 0.047211535427281626, 407728
10, B, 100, 1, hostVID, 3.5720087916704975, 0.33814029960631836, 227848
10, B, 100, 1, hostLVD, 3.3203041237902076, 0.28463122556994325, 371752
10, B, 100, 1, hostFDO, 3.5658416981790797, 0.059496642200327465, 455696
10, B, 110, 1, hostVID, 3.8267938526334393, 0.16893207825491008, 251832
10, B, 110, 1, hostLVD, 3.4479764923456635, 0.10650757764152192, 407728
10, B, 110, 1, hostFDO, 3.7314052257502275, 0.09548034912818587, 503664
10, B, 120, 1, hostVID, 3.7949380215458777, 0.15916218452855826, 275816
10, B, 120, 1, hostLVD, 3.3626086809015696, 0.15106071457406536, 443704
10, B, 120, 1, hostFDO, 3.8842542756783205, 0.05559362090133209, 539640
10, B, 130, 1, hostVID, 3.755340067886961, 0.34378462884374167, 299800
10, B, 130, 1, hostLVD, 3.550098253240266, 0.19365986387559012, 479680
