n, q, tp, g, app, MOS, stdev, Queue
10, 5B, 50, F, hostVID, 1.907508858486362, 0.17660361428159785
10, 5B, 50, F, hostLVD, 3.281809870594573, 0.03323343608121129
10, 5B, 50, F, hostFDO, 2.3037912123852538, 0.0036324848527024755
10, 5B, 60, F, hostVIP, 2.250870747282868, 0.12707223534640977
10, 5B, 60, F, hostVID, 2.923542940862905, 0.23037090650048134
10, 5B, 60, F, hostLVD, 3.317339335915306, 0.02437745182464104
10, 5B, 60, F, hostFDO, 2.60475407085071, 0.0013722081199161274
10, 5B, 70, F, hostVIP, 2.7201417924047204, 0.15133342467526018
10, 5B, 70, F, hostVID, 2.878309373977744, 0.20166788908511485
10, 5B, 70, F, hostLVD, 3.2510707980798306, 0.04139156878384274
10, 5B, 70, F, hostFDO, 2.8604252194926687, 5.2880225594035974e-05
10, 5B, 80, F, hostVIP, 3.2749506448929484, 0.06730428453612859
10, 5B, 80, F, hostVID, 3.275270006581688, 0.13479830910576499
10, 5B, 80, F, hostLVD, 3.3986142925473595, 0.019233320795736558
10, 5B, 80, F, hostFDO, 3.073271067799603, 0.002425445997997783
10, 5B, 90, F, hostVIP, 4.076145171500776, 0.09371506209469302
10, 5B, 90, F, hostVID, 3.554622465345435, 0.1038180813379891
10, 5B, 90, F, hostLVD, 3.416454863502959, 0.020267552867625865
10, 5B, 90, F, hostFDO, 3.2688900217933847, 5.64104648007351e-05
10, 5B, 100, F, hostVIP, 4.37316472829429, 0.007653502217195434
10, 5B, 100, F, hostVID, 3.695444251029759, 0.04840141275465409
10, 5B, 100, F, hostLVD, 3.4200794459401207, 0.020399895391552594
10, 5B, 100, F, hostFDO, 3.4390542825226444, 4.238204250779973e-05
10, 5B, 110, F, hostVID, 3.7808643606780623, 0.013101222638017634
10, 5B, 110, F, hostLVD, 3.5952439843508563, 0.17619886461088885
10, 5B, 110, F, hostFDO, 3.553339816034895, 0.005725966175306006
10, 5B, 120, F, hostVID, 3.854131233192343, 0.044150193917768706
10, 5B, 120, F, hostLVD, 3.873339380504778, 0.10112668023545075
10, 5B, 120, F, hostFDO, 3.730661353835159, 4.314117153958062e-05
10, 5B, 130, F, hostVID, 3.9440726380439592, 0.038762057536406096
10, 5B, 130, F, hostLVD, 3.9789153571953433, 0.046172345520799386
10, 5B, 130, F, hostFDO, 3.859852659391623, 0.00023402400605379749
10, 5B, 140, F, hostVID, 4.044564545267857, 0.05461542235568676
10, 5B, 140, F, hostLVD, 3.983295870055084, 0.05520212410321287
10, 5B, 140, F, hostFDO, 3.9844467025499455, 4.53699151835961e-05
10, 5B, 150, F, hostVID, 4.04458742527591, 0.16684077501560335
10, 5B, 150, F, hostLVD, 3.941949307118594, 0.0772270864290764
10, 5B, 150, F, hostFDO, 4.032626566011716, 7.297285744840026e-05
10, 10B, 50, S, hostVIP, 2.4717195270130294, 0.15358695510009426
10, 10B, 50, S, hostVID, 2.4506908256298003, 0.1807332554109016
10, 10B, 50, S, hostLVD, 3.136380432122459, 0.16233078170958437
10, 10B, 50, S, hostFDO, 2.484471158901713, 0.2921531949126152
10, 10B, 60, S, hostVIP, 2.531013072788005, 0.14600079452452752
10, 10B, 60, S, hostVID, 2.6912490089646384, 0.36661617301397426
10, 10B, 60, S, hostLVD, 3.208215810844776, 0.14965052096105297
10, 10B, 60, S, hostFDO, 2.7902194092382953, 0.2696410116986644
10, 10B, 70, S, hostVIP, 2.877714738809523, 0.13018820981302684
10, 10B, 70, S, hostVID, 3.0757820337389505, 0.23127457141364727
10, 10B, 70, S, hostLVD, 3.400921178094572, 0.16996144446250935
10, 10B, 70, S, hostFDO, 3.029341486237677, 0.2621252203149008
10, 10B, 80, S, hostVIP, 3.555848058742348, 0.05274371472893834
10, 10B, 80, S, hostVID, 3.2123402330715773, 0.28275488168454854
10, 10B, 80, S, hostLVD, 3.6230911364350824, 0.19534869228700005
10, 10B, 80, S, hostFDO, 3.2473634043408963, 0.23022633085587096
10, 10B, 90, S, hostVIP, 4.311249537133975, 0.009868061067689985
10, 10B, 90, S, hostVID, 3.440030689757036, 0.211223744862924
10, 10B, 90, S, hostLVD, 3.655486019262703, 0.16729561701606915
10, 10B, 90, S, hostFDO, 3.425436167185453, 0.1494611371216357
10, 10B, 100, S, hostVIP, 4.373163528934304, 0.0076589722542057094
10, 10B, 100, S, hostVID, 3.5101396252353974, 0.2993098295906964
10, 10B, 100, S, hostLVD, 3.914059965923105, 0.13437614152471455
10, 10B, 100, S, hostFDO, 3.5809806482139095, 0.1315225087218183
10, 10B, 110, S, hostVID, 3.6321498113657182, 0.21530081704724177
10, 10B, 110, S, hostLVD, 3.874425219316726, 0.107840336394841
10, 10B, 120, S, hostVID, 3.6061596659889177, 0.30841564266740296
10, 10B, 120, S, hostLVD, 3.9721389938379374, 0.1262774144624786
10, 10B, 130, S, hostVID, 3.7909293700878584, 0.24408181719780234
10, 10B, 130, S, hostLVD, 4.097700325220125, 0.07436855836408138
10, 10B, 140, S, hostVID, 3.718098174456534, 0.3246668474509008
10, 10B, 140, S, hostLVD, 4.189021011584523, 0.027842013066219373
10, 10B, 150, S, hostVID, 3.895327692251085, 0.2124141972706068
10, 10B, 150, S, hostLVD, 4.176743255549996, 0.06944600842308464
10, 10B, 50, F, hostVIP, 1.8783903575065306, 0.11657390937486105
10, 10B, 50, F, hostVID, 3.080504025702618, 0.1641139363938576
10, 10B, 50, F, hostLVD, 3.3727868449256158, 0.029954882085203357
10, 10B, 50, F, hostFDO, 2.3070904172389017, 6.593924164232661e-05
10, 10B, 60, F, hostVIP, 2.198285859241685, 0.11480292156356371
10, 10B, 60, F, hostVID, 2.7507042874891563, 0.10838279136874722
10, 10B, 60, F, hostLVD, 3.3605421023502715, 0.021408923745116895
10, 10B, 60, F, hostFDO, 2.5794335479042947, 3.5821300271002434e-05
10, 10B, 70, F, hostVIP, 2.644321031921058, 0.13521887065361363
10, 10B, 70, F, hostVID, 2.839089539549929, 0.11992299703601476
10, 10B, 70, F, hostLVD, 3.3427081896257658, 0.017976242036394408
10, 10B, 70, F, hostFDO, 2.8578545744484787, 5.633067234665999e-05
10, 10B, 80, F, hostVIP, 3.2211507542929017, 0.0679837786677312
10, 10B, 80, F, hostVID, 3.229867735388465, 0.18582634956402164
10, 10B, 80, F, hostLVD, 3.3583017013918974, 0.045484970660778945
10, 10B, 80, F, hostFDO, 3.0784972083129474, 0.0013126763799378438
10, 10B, 90, F, hostVIP, 4.051138065892648, 0.11051075794855736
10, 10B, 90, F, hostVID, 3.556865489009321, 0.10810156699793323
10, 10B, 90, F, hostLVD, 3.3129039877842628, 0.04393449830869131
10, 10B, 90, F, hostFDO, 3.2730698596873182, 9.848072594576065e-05
10, 10B, 100, F, hostVIP, 4.37316472829429, 0.007653502217195434
10, 10B, 100, F, hostVID, 3.7143635498894607, 0.027109373022152047
10, 10B, 100, F, hostLVD, 3.2852744507684113, 0.05067410257482359
10, 10B, 100, F, hostFDO, 3.446459263485612, 6.87037327602003e-05
10, 10B, 110, F, hostVID, 3.7970254361894353, 0.03274972868546531
10, 10B, 110, F, hostLVD, 3.6005775854307203, 0.08600557206430895
10, 10B, 110, F, hostFDO, 3.6678050407133727, 3.8870372970061484e-05
10, 10B, 120, F, hostVID, 3.8960583392395547, 0.062098750114489544
10, 10B, 120, F, hostLVD, 3.7973987778750358, 0.07197867292486756
10, 10B, 120, F, hostFDO, 3.8136131448058577, 4.624849824288873e-05
10, 10B, 130, F, hostVID, 3.986545541032699, 0.02713015914428401
10, 10B, 130, F, hostLVD, 3.8704554116603687, 0.09148744752319657
10, 10B, 130, F, hostFDO, 3.947772102776587, 6.8351198006520805e-06
10, 10B, 140, F, hostVID, 4.0566006477841405, 0.08010138061279043
10, 10B, 140, F, hostLVD, 3.9787182481195456, 0.027251057357387826
10, 10B, 140, F, hostFDO, 4.071889894019293, 4.3011052360644295e-05
10, 10B, 150, F, hostVID, 4.093473880140292, 0.08397415821886163
10, 10B, 150, F, hostLVD, 4.3603238375484095, 0.019834485934813358
10, 10B, 150, F, hostFDO, 4.187423664534734, 5.6958114192350257e-05
10, R, 50, S, hostVIP, 1.006194906594929, 0.012626587246071746
10, R, 50, S, hostVID, 3.125388906821232, 0.13454244416797478
10, R, 50, S, hostLVD, 3.407818075560943, 0.07762398269886542
10, R, 50, S, hostFDO, 2.3769893639224358, 0.013498212073432157
10, R, 60, S, hostVIP, 1.037530252228151, 0.019822431056858242
10, R, 60, S, hostVID, 2.909177692732692, 0.09305138255483995
10, R, 60, S, hostLVD, 3.468603864322874, 0.06958213041936662
10, R, 60, S, hostFDO, 2.687492004437227, 0.012963031572510787
10, R, 70, S, hostVIP, 2.3243172278252793, 0.07102227113771435
10, R, 70, S, hostVID, 3.135726608770418, 0.17941142801670396
10, R, 70, S, hostLVD, 3.5958748494116626, 0.13554142811729725
10, R, 70, S, hostFDO, 2.9507701075826542, 0.013218538514156658
10, R, 80, S, hostVIP, 3.5421085165170503, 0.05307889528971721
10, R, 80, S, hostVID, 3.4481706100437686, 0.11934847442825013
10, R, 80, S, hostLVD, 3.797385243389965, 0.12832395466709795
10, R, 80, S, hostFDO, 3.1795074834461987, 0.01364704391447383
10, R, 90, S, hostVIP, 4.311249537133975, 0.009868061067689985
10, R, 90, S, hostVID, 3.6815544217911116, 0.11296429512875371
10, R, 90, S, hostLVD, 3.842218425810971, 0.05799730481706936
10, R, 90, S, hostFDO, 3.381703306600623, 0.013987778235520954
10, R, 100, S, hostVIP, 4.373163528934304, 0.0076589722542057094
10, R, 100, S, hostVID, 3.764399763666779, 0.09619778595855734
10, R, 100, S, hostLVD, 3.9741983806314716, 0.09648704901240493
10, R, 100, S, hostFDO, 3.563311141224042, 0.014317446756492993
10, R, 110, S, hostVID, 3.8929252003191364, 0.06560592983367029
10, R, 110, S, hostLVD, 4.010694162652446, 0.11279156372319264
10, R, 120, S, hostVID, 3.9704244540750913, 0.06650852388713863
10, R, 120, S, hostLVD, 4.016019450090445, 0.08500564896682339
10, R, 130, S, hostVID, 4.03773263399448, 0.06611247315050078
10, R, 130, S, hostLVD, 4.1102273707595955, 0.0402991503269667
10, R, 140, S, hostVID, 4.099962642838305, 0.09015110356247626
10, R, 140, S, hostLVD, 4.186143536236094, 0.06869468510153706
10, R, 150, S, hostVID, 4.096751571727172, 0.11740493030969967
10, R, 150, S, hostLVD, 4.239421656746701, 0.056429949594615454
10, R, 50, F, hostVIP, 1.0153731679892994, 0.02026863769350457
10, R, 50, F, hostVID, 3.159428634532648, 0.050019015684887744
10, R, 50, F, hostLVD, 3.3603133408864756, 0.025176919240371354
10, R, 50, F, hostFDO, 2.344884742773492, 1.0153761116350483e-05
10, R, 60, F, hostVIP, 1.0766129083559204, 0.08066700226641726
10, R, 60, F, hostVID, 2.7101501942799837, 0.172298091273585
10, R, 60, F, hostLVD, 3.3840670556134316, 0.05128287122159828
10, R, 60, F, hostFDO, 2.6508954545585732, 3.3320989160124e-05
10, R, 70, F, hostVIP, 1.5593835654916608, 0.17538820692753646
10, R, 70, F, hostVID, 2.896867601349406, 0.186136123588605
10, R, 70, F, hostLVD, 3.3664968208576767, 0.0345953402597166
10, R, 70, F, hostFDO, 2.9095980203537897, 4.669691763485001e-05
10, R, 80, F, hostVIP, 2.8069051753161665, 0.12232310071165366
10, R, 80, F, hostVID, 3.286417255324768, 0.13304754663844848
10, R, 80, F, hostLVD, 3.406805469089906, 0.043239867258856195
10, R, 80, F, hostFDO, 3.1336880635825963, 2.703772964103067e-05
10, R, 90, F, hostVIP, 4.030480796726264, 0.11000422650060195
10, R, 90, F, hostVID, 3.5200284502323558, 0.11971923075134389
10, R, 90, F, hostLVD, 3.405115490324537, 0.042131621377674164
10, R, 90, F, hostFDO, 3.3312883595763756, 2.1775094408914843e-05
10, R, 100, F, hostVIP, 4.37316472829429, 0.007653502217195434
10, R, 100, F, hostVID, 3.728946160671505, 0.03993424205823772
10, R, 100, F, hostLVD, 3.411830863928595, 0.028559375869368388
10, R, 100, F, hostFDO, 3.507994497254762, 3.396970414817961e-05
10, R, 110, F, hostVID, 3.827977984402374, 0.0301780201739458
10, R, 110, F, hostLVD, 4.2800674983380445, 0.07077350735993367
10, R, 110, F, hostFDO, 3.6678050407133727, 3.8870372970061484e-05
10, R, 120, F, hostVID, 3.907716303127819, 0.044073542688987326
10, R, 120, F, hostLVD, 4.349286655149519, 0.026038199473783837
10, R, 120, F, hostFDO, 3.8136131448058577, 4.624849824288873e-05
10, R, 130, F, hostVID, 3.960416913153411, 0.15593202520149324
10, R, 130, F, hostLVD, 4.357640413513733, 0.02166602158781479
10, R, 130, F, hostFDO, 3.947772102776587, 6.8351198006520805e-06
10, R, 140, F, hostVID, 4.00318098178192, 0.24854141832846877
10, R, 140, F, hostLVD, 4.35800876210207, 0.020965203760723677
10, R, 140, F, hostFDO, 4.071889894019293, 4.3011052360644295e-05
10, R, 150, F, hostVID, 4.056236261256536, 0.15464549517090184
10, R, 150, F, hostLVD, 4.358870532686695, 0.021757125579300818
10, R, 150, F, hostFDO, 4.187423664534734, 5.6958114192350257e-05
20, T, 50, S, hostVIP, 3.249897885959876, 0.10138336762378598
20, T, 50, S, hostVID, 2.3267686328235233, 0.29824652519162426
20, T, 50, S, hostLVD, 2.087598664060514, 0.15363129977676449
20, T, 50, S, hostFDO, 2.282386242769535, 0.12261308166690339
20, T, 60, S, hostVIP, 3.5797166772955538, 0.05399920840839758
20, T, 60, S, hostVID, 2.4380752379347337, 0.3362402856731146
20, T, 60, S, hostLVD, 2.3728706738993575, 0.1303925145030931
20, T, 60, S, hostFDO, 2.5963195766889244, 0.23087005186625015
20, T, 70, S, hostVIP, 4.052743005810845, 0.05542126217914133
20, T, 70, S, hostVID, 2.5974011606315037, 0.3959177494038847
20, T, 70, S, hostLVD, 2.5231845839100364, 0.16495776827272235
20, T, 70, S, hostFDO, 2.8430620881852975, 0.1564381990405916
20, T, 80, S, hostVIP, 4.2520657613306705, 0.0408146614399745
20, T, 80, S, hostVID, 2.6624523922992784, 0.5983541275973968
20, T, 80, S, hostLVD, 2.61057528445581, 0.15929198418813928
20, T, 80, S, hostFDO, 3.0916348277159718, 0.19268966719341338
20, T, 90, S, hostVIP, 4.363536776158073, 0.01660827969866913
20, T, 90, S, hostVID, 3.2055517661456046, 0.346407217975308
20, T, 90, S, hostLVD, 2.8253916279870355, 0.2173869718009578
20, T, 90, S, hostFDO, 3.284016036365182, 0.0896488013585915
20, T, 100, S, hostVIP, 4.373669937586088, 0.010270294842277247
20, T, 100, S, hostVID, 3.275255904687958, 0.3870651307488871
20, T, 100, S, hostLVD, 2.7550683078227394, 0.20814896225545865
20, T, 100, S, hostFDO, 3.452158988783263, 0.15974133085182304
20, T, 110, S, hostVID, 3.2659837094774673, 0.34258971877038563
20, T, 110, S, hostLVD, 2.819267084452259, 0.1827514298450349
20, T, 120, S, hostVID, 3.2631752128677096, 0.47946726077593665
20, T, 120, S, hostLVD, 2.9898642657241745, 0.1635323265139473
20, T, 130, S, hostVID, 3.712809830628552, 0.2425903132740533
20, T, 130, S, hostLVD, 3.086533891281907, 0.2013560433373825
20, T, 140, S, hostVID, 3.688185139279901, 0.3261916188381753
20, T, 140, S, hostLVD, 3.2768937449121567, 0.15617221977443113
20, T, 150, S, hostVID, 3.6772087984215767, 0.3451426548574044
20, T, 150, S, hostLVD, 3.3141797482812616, 0.15720912233591577
20, B, 50, S, hostVIP, 3.2905540678747727, 0.10233589580090746
20, B, 50, S, hostVID, 2.3614721584270706, 0.33093828043166074
20, B, 50, S, hostLVD, 2.799910171837562, 0.19207361808745327
20, B, 50, S, hostFDO, 2.3823341423403237, 0.1100733697606475
20, B, 60, S, hostVIP, 3.6963708221817244, 0.0674013161584044
20, B, 60, S, hostVID, 2.590435828295537, 0.34006973176348054
20, B, 60, S, hostLVD, 3.076954391667194, 0.18504308223964164
20, B, 60, S, hostFDO, 2.7038643657462105, 0.11940288852555463
20, B, 70, S, hostVIP, 4.12426978642491, 0.04873342584971579
20, B, 70, S, hostVID, 2.755775701779191, 0.36340737328297473
20, B, 70, S, hostLVD, 3.09744047219703, 0.18430631097781183
20, B, 70, S, hostFDO, 2.951927085099741, 0.08107198322502882
20, B, 80, S, hostVIP, 4.351212350137587, 0.013987579640560265
20, B, 80, S, hostVID, 2.889659688426373, 0.2558047271178933
20, B, 80, S, hostLVD, 3.175610577247084, 0.14470245251807176
20, B, 80, S, hostFDO, 3.1897773436301113, 0.08424327646594652
20, B, 90, S, hostVIP, 4.379534671769064, 0.0051225941093296515
20, B, 90, S, hostVID, 3.365056315147816, 0.3129146467400067
20, B, 90, S, hostLVD, 3.2349080418321408, 0.2999484975070657
20, B, 90, S, hostFDO, 3.3859385214422395, 0.06829238350807143
20, B, 100, S, hostVIP, 4.3799657388849464, 0.00491390994663173
20, B, 100, S, hostVID, 3.460685208875585, 0.3836407602605577
20, B, 100, S, hostLVD, 3.2750307720191234, 0.11290691789866128
20, B, 100, S, hostFDO, 3.5643635313983406, 0.07094327556172636
20, B, 110, S, hostVID, 3.6532715570499787, 0.24851094563765483
20, B, 110, S, hostLVD, 3.424532689345962, 0.28979185501439136
20, B, 120, S, hostVID, 3.605541510165489, 0.3031701328269246
20, B, 120, S, hostLVD, 3.466089294378713, 0.2182428155663872
20, B, 130, S, hostVID, 3.884555348086085, 0.2571469655426749
20, B, 130, S, hostLVD, 3.4099571048272668, 0.44999051279995933
20, B, 140, S, hostVID, 3.858310558136432, 0.23242869757243062
20, B, 140, S, hostLVD, 3.5778919819635413, 0.2018028783042849
20, B, 150, S, hostVID, 3.9057007448421666, 0.23299600954386127
20, B, 150, S, hostLVD, 3.5257266794908206, 0.28709270143396665
20, B, 50, F, hostVIP, 2.3600576096535804, 0.15568913632785306
20, B, 50, F, hostVID, 1.316429862017879, 0.005993244418936785
20, B, 50, F, hostLVD, 1.5318998073185606, 0.07368903096193426
20, B, 50, F, hostFDO, 1.6817597933159716, 0.04896495092169761
20, B, 60, F, hostVIP, 2.8114994136352087, 0.1750528564839763
20, B, 60, F, hostVID, 2.6689848425322724, 0.16077070969990065
20, B, 60, F, hostLVD, 1.5696634171691626, 0.08476958098698444
20, B, 60, F, hostFDO, 2.5755510956988, 0.0021323666568386335
20, B, 70, F, hostVIP, 3.310277005991625, 0.13442059172100634
20, B, 70, F, hostVID, 3.1004961585695257, 0.06273304846447947
20, B, 70, F, hostLVD, 2.0734182272213757, 0.09597936165298643
20, B, 70, F, hostFDO, 2.8229392030744176, 4.577702862746581e-05
20, B, 80, F, hostVIP, 3.8695357772229357, 0.07934581065946499
20, B, 80, F, hostVID, 3.119178551581644, 0.18525915686726463
20, B, 80, F, hostLVD, 2.0885527981653103, 0.114543403006537
20, B, 80, F, hostFDO, 2.0553100758813585, 0.07125297831811678
20, B, 90, F, hostVIP, 4.31090448909548, 0.02672320028727924
20, B, 90, F, hostVID, 3.105539066229083, 0.21830481254167203
20, B, 90, F, hostLVD, 2.118214966177539, 0.10933700634956478
20, B, 90, F, hostFDO, 3.2644896642402816, 0.0021270524287204605
20, B, 100, F, hostVIP, 4.379963258868248, 0.004918569125161395
20, B, 100, F, hostVID, 3.044004155459497, 0.1882153506234386
20, B, 100, F, hostLVD, 2.325901243897931, 0.1607193920433962
20, B, 100, F, hostFDO, 3.433474715756091, 0.002252718137530479
20, B, 110, F, hostVID, 3.408912747068942, 0.13303299679613312
20, B, 110, F, hostLVD, 2.3225575190444054, 0.11390300047477693
20, B, 110, F, hostFDO, 3.5771931513156474, 0.00473573695623664
20, B, 120, F, hostVID, 3.7061146595924934, 0.050596396849109715
20, B, 120, F, hostLVD, 2.274201307171891, 0.21121610082857578
20, B, 120, F, hostFDO, 3.7274320119493045, 3.3641789311213725e-05
20, B, 130, F, hostVID, 3.791367906877105, 0.051774986554776914
20, B, 130, F, hostLVD, 2.0718558726718888, 0.1654799683269117
20, B, 130, F, hostFDO, 3.835999856287714, 0.008364437873711626
20, B, 140, F, hostVID, 3.856608449449234, 0.05317902938087646
20, B, 140, F, hostLVD, 2.3417627228952442, 0.22256277257034293
20, B, 140, F, hostFDO, 3.9673157732731608, 0.004972962864358739
20, B, 150, F, hostVID, 3.9001615256028037, 0.0573656991468949
20, B, 150, F, hostLVD, 2.3976568527042215, 0.25135990020880167
20, B, 150, F, hostFDO, 4.0794259238467765, 0.0017264702039204056
20, 5B, 50, S, hostVIP, 3.0960382915854106, 0.10838348342726804
20, 5B, 50, S, hostVID, 2.6529412687162512, 0.2157432881270444
20, 5B, 50, S, hostLVD, 3.032866512665444, 0.1432674748221733
20, 5B, 50, S, hostFDO, 2.44757281716196, 0.30606196583369133
20, 5B, 60, S, hostVIP, 3.0275271683712894, 0.09081904685901604
20, 5B, 60, S, hostVID, 2.810670819835517, 0.20318776745037828
20, 5B, 60, S, hostLVD, 3.2699668991702824, 0.1059420708232068
20, 5B, 60, S, hostFDO, 2.798338708730406, 0.37650947234930077
20, 5B, 70, S, hostVIP, 3.28183008333613, 0.07979797310448578
20, 5B, 70, S, hostVID, 3.1773721830016886, 0.22554339166964477
20, 5B, 70, S, hostLVD, 3.293885132752203, 0.17909638000842468
20, 5B, 70, S, hostFDO, 3.0614914117812058, 0.1681320717943553
20, 5B, 80, S, hostVIP, 4.202629829597415, 0.025793363710181965
20, 5B, 80, S, hostVID, 3.3285965037172613, 0.2830306072331823
20, 5B, 80, S, hostLVD, 3.335530450972166, 0.2265402816281372
20, 5B, 80, S, hostFDO, 3.3440840982518707, 0.28731613991561156
20, 5B, 90, S, hostVIP, 4.379097816644657, 0.005194197855982456
20, 5B, 90, S, hostVID, 3.500915309032806, 0.1700344967023302
20, 5B, 90, S, hostLVD, 3.4209900437435796, 0.15304736494361404
20, 5B, 90, S, hostFDO, 3.565071011184802, 0.29111729489258
20, 5B, 100, S, hostVIP, 4.3799657388849464, 0.00491390994663173
20, 5B, 100, S, hostVID, 3.6182262382091954, 0.23568905495243217
20, 5B, 100, S, hostLVD, 3.5450795555312427, 0.09126047244776342
20, 5B, 100, S, hostFDO, 3.697189516849431, 0.35481988568968703
20, 5B, 110, S, hostVID, 3.8504311021894253, 0.11889474840318233
20, 5B, 110, S, hostLVD, 3.557663924866189, 0.10097413678730538
20, 5B, 120, S, hostVID, 3.8058638541254717, 0.22301728575610585
20, 5B, 120, S, hostLVD, 3.671656501841378, 0.20399903062604335
20, 5B, 130, S, hostVID, 3.871992477098193, 0.27294646318858284
20, 5B, 130, S, hostLVD, 3.7152382614245, 0.22067371091978105
20, 5B, 140, S, hostVID, 3.8495219705800223, 0.19683187361713214
20, 5B, 140, S, hostLVD, 3.770722867872092, 0.15193645420485322
20, 5B, 150, S, hostVID, 3.953643928094072, 0.1459899510897482
20, 5B, 150, S, hostLVD, 3.896544135333643, 0.15608178796168398
20, 5B, 50, F, hostVIP, 2.1729846253578677, 0.13177476084985962
20, 5B, 50, F, hostVID, 2.9370748759315513, 0.12145931540246387
20, 5B, 50, F, hostLVD, 3.305020115858342, 0.028867950159113285
20, 5B, 50, F, hostFDO, 2.305403657607203, 0.0021290879321811456
20, 5B, 60, F, hostVIP, 2.587955739561966, 0.17206243755926184
20, 5B, 60, F, hostVID, 2.929774924590991, 0.25861294911830107
20, 5B, 60, F, hostLVD, 3.3420321608484405, 0.016143089730050467
20, 5B, 60, F, hostFDO, 2.605313792180834, 1.8175987111874795e-05
20, 5B, 70, F, hostVIP, 3.0734387974586674, 0.16282418367371412
20, 5B, 70, F, hostVID, 2.77059074175483, 0.12155866917609712
20, 5B, 70, F, hostLVD, 3.327095125514546, 0.032650770213284754
20, 5B, 70, F, hostFDO, 2.8605521199194106, 2.0243659871089847e-05
20, 5B, 80, F, hostVIP, 3.6205626905952144, 0.12133245274130044
20, 5B, 80, F, hostVID, 3.2826672959646914, 0.18207926052001377
20, 5B, 80, F, hostLVD, 3.4044021799693414, 0.018915100103008516
20, 5B, 80, F, hostFDO, 3.0738328097049323, 0.003903170583937351
20, 5B, 90, F, hostVIP, 4.2046280323928364, 0.0610286695450343
20, 5B, 90, F, hostVID, 3.5668676698467365, 0.10541043477913924
20, 5B, 90, F, hostLVD, 3.415834856513694, 0.016914835946201134
20, 5B, 90, F, hostFDO, 3.2690208950989503, 2.4257689454047298e-05
20, 5B, 100, F, hostVIP, 4.379963258868248, 0.004918569125161395
20, 5B, 100, F, hostVID, 3.6931202937966474, 0.05509803359637922
20, 5B, 100, F, hostLVD, 3.4164191618920463, 0.017565271780717002
20, 5B, 100, F, hostFDO, 3.439149777011524, 3.256568717176414e-05
20, 5B, 110, F, hostVID, 3.791115331302847, 0.05093176504715077
